# source, target, weight, time
6050,5228,1,1184078940
6050,5792,1,1184097120
6050,3823,-1,1184088240
6050,2348,-1,1184353860
6050,6146,-1,1184689860
6050,4414,1,1184694900
6050,6173,-1,1184770140
6050,5376,1,1184768880
6050,5286,1,1184929140
6050,5800,-1,1185216960
6050,6195,1,1185217440
6050,6203,1,1185299340
6050,3644,1,1185563040
6050,4472,-1,1186157820
6050,6263,-1,1185842700
6050,2540,1,1186061520
6050,5512,-1,1185986820
6050,6281,1,1186324320
6050,5736,-1,1186510500
6050,4788,1,1187029980
6050,5827,1,1190657580
6050,6029,1,1190313420
6050,5889,-1,1186925640
6050,6322,-1,1186919160
6050,5929,1,1187190120
6050,6024,1,1187191440
6050,4943,1,1187631000
6050,5687,1,1188077940
6050,3926,1,1188077280
6050,5966,1,1188403380
6050,6403,1,1188579780
6050,4654,-1,1188757380
6050,2680,1,1188565320
6050,3045,1,1189172580
6050,5127,1,1189857720
6050,5131,1,1190291460
6050,5289,1,1190202180
6050,6502,1,1190291880
6050,5185,1,1190291280
6050,6512,1,1189973340
6050,6526,1,1190293560
6050,6149,1,1190219400
6050,6405,1,1190290620
6050,3153,1,1190732820
6050,6546,1,1190730420
6050,6420,1,1190897700
6050,142,1,1190817600
6050,6565,1,1190979060
6050,4366,1,1191433740
6050,6585,1,1191433020
6050,2956,1,1193000220
6050,6637,1,1192999860
6050,1711,-1,1193404860
6050,6206,-1,1193403600
6050,6332,1,1193754960
6050,6722,1,1193754480
6050,6726,1,1193751060
6050,6056,1,1193857080
6050,6096,-1,1193833500
6050,6026,1,1194483180
6050,5782,1,1199548500
6050,7109,1,1199548140
6051,4892,1,1183072680
6051,5514,1,1183071480
6052,4892,1,1183086360
6053,6050,1,1183453620
6053,3729,-1,1183452360
6053,6053,-1,1183399920
6053,6884,1,1196205180
6053,6904,-1,1196305020
6054,3729,-1,1183048620
6055,3729,-1,1183195380
6055,5911,-1,1183339560
6055,3153,-1,1184072760
6055,1420,-1,1184072460
6055,767,-1,1184560980
6055,6146,1,1185164820
6055,5800,-1,1185505200
6055,3644,-1,1186131840
6055,5586,1,1185582960
6055,4472,-1,1186162620
6055,5827,1,1190680380
6055,6029,-1,1190688900
6055,3392,1,1187154900
6055,2600,1,1187156040
6055,5929,1,1187169420
6055,6024,1,1187757180
6055,4813,1,1187170080
6055,6084,1,1187747520
6055,6351,1,1187743980
6055,6218,1,1189652040
6055,6149,1,1190684880
6055,6405,1,1190685840
6055,6042,1,1191104220
6055,6537,-1,1190696160
6055,3594,1,1190579400
6055,2733,1,1190588520
6055,6544,1,1190575020
6055,6545,1,1190575620
6055,6546,1,1190682420
6055,3912,1,1190681700
6055,6420,1,1191283200
6055,142,-1,1191292680
6055,933,-1,1191246660
6055,6565,1,1191294120
6055,6293,-1,1191812580
6055,6595,1,1191866400
6055,4482,1,1191894180
6055,6598,1,1191894420
6055,6591,1,1191817680
6055,5077,-1,1192212300
6055,2956,1,1193212980
6055,6151,-1,1193100240
6055,5488,1,1193208960
6055,6335,1,1194195720
6055,5736,-1,1194081240
6055,6056,-1,1194400020
6055,6733,1,1194081840
6055,6412,-1,1194017460
6055,6740,-1,1194506640
6055,5734,1,1194250080
6055,5146,1,1196854740
6055,4477,1,1197290640
6055,4048,-1,1197019080
6055,6585,-1,1197453720
6055,6735,1,1199530320
6055,6752,1,1199532360
6055,7109,-1,1199529780
6056,3729,-1,1183370640
6056,6064,1,1183365660
6056,3153,-1,1183606500
6056,6085,1,1183605720
6056,5554,1,1183710900
6056,1820,-1,1184083260
6056,767,-1,1184584620
6056,6169,-1,1184583900
6056,5286,1,1185037200
6056,6230,1,1185639960
6056,5586,1,1185639660
6056,3303,1,1186481880
6056,6281,1,1186205160
6056,5736,-1,1186481580
6056,4696,1,1190508480
6056,6510,1,1190508240
6056,6537,1,1190507760
6056,4835,1,1191613620
6056,6591,1,1191613560
6056,6650,1,1193495040
6056,6454,1,1193671800
6056,6726,-1,1194158760
6056,6733,1,1194112080
6056,6737,1,1194194460
6056,6614,1,1194000120
6056,6180,1,1194108540
6056,5161,1,1194194040
6056,4522,1,1194143820
6056,3679,1,1194725700
6056,6798,1,1194725760
6056,6809,1,1197043380
6056,6827,-1,1194725640
6056,6830,1,1194881520
6056,5330,1,1197014820
6056,6777,1,1197043260
6056,4634,-1,1197014340
6056,5146,1,1197014700
6056,4477,1,1197863160
6056,7027,1,1197502680
6058,4479,1,1183092060
6059,4068,1,1184286300
6059,6146,1,1185156480
6059,6181,1,1185536160
6059,5800,1,1185117660
6059,6203,1,1185277380
6059,5612,1,1185585540
6059,4472,1,1186369380
6059,5736,1,1186490100
6059,5138,-1,1188873060
6059,5289,1,1190117520
6059,4350,1,1189821720
6059,5185,1,1189714980
6059,6526,1,1190201700
6059,6149,1,1190580720
6059,6565,1,1191118860
6059,6538,1,1193497320
6059,6693,1,1193445600
6059,6910,-1,1196379540
6061,5911,1,1183379340
6061,6064,1,1183378800
6061,6085,1,1183911540
6061,1820,1,1183911300
6061,5933,1,1183911480
6062,5911,-1,1183417560
6065,6064,1,1183364640
6066,6064,1,1183606500
6066,6088,-1,1183606080
6066,5554,1,1183605780
6067,5043,1,1183471380
6067,3153,1,1183573920
6067,1420,1,1183742940
6067,6603,-1,1194033420
6067,6087,1,1193586420
6067,6705,1,1195465200
6067,5736,-1,1193647020
6067,6096,-1,1193824620
6067,6412,-1,1193939820
6067,6740,-1,1194524100
6067,2810,-1,1193910120
6067,6180,1,1194103740
6067,6756,-1,1194173460
6067,4522,-1,1194294360
6067,5734,1,1194280140
6067,6107,1,1194377640
6067,884,1,1194466740
6067,6792,1,1194458400
6067,6793,-1,1194459420
6067,6808,-1,1194550020
6067,6827,-1,1194686400
6067,6123,1,1195036020
6067,6833,-1,1194806400
6067,6430,-1,1194808380
6067,6085,1,1195316700
6067,5616,1,1195351080
6067,4447,1,1195633140
6067,6626,1,1195632900
6067,2431,1,1195829040
6067,6883,-1,1195844820
6067,1372,1,1195911540
6067,6889,1,1196016960
6067,6895,-1,1196187420
6067,6913,1,1196677500
6067,6916,1,1196539860
6067,6951,-1,1196769480
6067,4048,-1,1196957640
6067,5072,-1,1197764040
6067,1820,1,1198239120
6067,7060,-1,1198238100
6067,5904,1,1198684320
6067,6537,-1,1198878480
6067,3981,1,1199228100
6067,6599,-1,1198876500
6067,6735,1,1198949760
6067,7090,1,1199051040
6067,7109,1,1199486460
6068,5043,1,1183490160
6068,4068,1,1184206020
6068,6349,1,1187879520
6068,5493,1,1189947480
6068,5161,1,1194208380
6069,5043,1,1183500240
6069,4687,1,1186024560
6069,6180,1,1194122640
6069,6830,1,1194991860
6069,6123,1,1194894540
6069,6876,1,1196226420
6070,5043,1,1183502340
6070,6157,-1,1184220960
6071,5043,1,1183928760
6072,5043,1,1184009700
6072,6096,1,1193779860
6073,5043,1,1184009940
6074,5043,1,1184010960
6077,5706,-1,1183660740
6078,5706,-1,1183773120
6079,3153,1,1183583400
6079,5554,1,1184117160
6079,3644,1,1185580920
6079,5586,1,1185641100
6079,6035,-1,1186290240
6079,5827,1,1191081720
6079,6029,1,1190429760
6079,4627,1,1187841000
6079,5966,1,1188386100
6079,5742,1,1188879840
6079,6306,-1,1190278320
6079,6526,-1,1190277240
6079,6149,1,1190776260
6079,6405,-1,1190275740
6079,6537,1,1190427120
6079,6146,1,1193849700
6079,2810,-1,1193953620
6079,6180,1,1194120060
6079,5734,1,1194578220
6080,3153,1,1183867920
6080,3823,-1,1184096760
6080,1285,1,1187069100
6080,5929,1,1187119380
6080,4627,1,1188002820
6080,6349,1,1187901360
6081,3153,1,1183917660
6082,3153,1,1183935840
6082,5554,1,1184156940
6083,3153,1,1183949400
6083,5933,1,1183834500
6083,6203,1,1185256920
6083,3644,-1,1185754440
6083,6197,-1,1185256740
6083,5128,-1,1186670520
6083,5929,1,1187407500
6083,3045,1,1189434180
6083,3585,1,1194803820
6083,5612,1,1194744960
6084,3153,1,1183984020
6084,5921,1,1184898420
6084,5149,1,1184855340
6084,6165,1,1184916420
6084,4414,1,1184812080
6084,5376,1,1184811780
6084,6186,1,1185524940
6084,6195,1,1185349680
6084,6203,1,1185348960
6084,5107,1,1185349320
6084,3644,1,1185609900
6084,6227,1,1185349080
6084,2295,1,1186125120
6084,6281,1,1186453500
6084,2600,1,1186832280
6084,5929,1,1187359680
6084,4943,1,1187314860
6084,5687,1,1188039300
6084,3926,-1,1188261000
6084,4654,1,1188520560
6084,3045,-1,1189492500
6084,5127,1,1189492920
6084,6510,1,1190128740
6084,6537,-1,1190818080
6084,6420,1,1190728140
6084,933,-1,1191166800
6084,4463,1,1191827040
6084,6717,1,1193995020
6084,6722,1,1193994780
6084,5329,1,1194195240
6084,6614,1,1194195420
6084,6180,1,1194102480
6084,6756,-1,1194194820
6084,4522,1,1194195060
6084,4444,1,1194716760
6084,6782,1,1194716580
6084,6798,1,1194716220
6084,6026,1,1194925740
6084,6809,1,1197016200
6084,6038,1,1196908860
6084,4961,1,1197533520
6086,6085,-1,1183637760
6089,6088,-1,1183554180
6091,5554,1,1183972320
6091,5933,1,1183972200
6091,5734,-1,1184237820
6091,4068,1,1184239020
6091,6139,-1,1184237880
6091,767,1,1184577840
6091,6146,-1,1184665200
6092,5554,-1,1184063940
6094,1820,1,1183961400
6095,1820,1,1184143500
6095,4068,1,1184562360
6095,6139,1,1184561520
6095,2348,1,1184562000
6095,3460,1,1184632140
6095,767,1,1184561280
6095,4177,1,1184683080
6095,6146,1,1184680860
6095,6190,1,1186376220
6095,4472,1,1186375560
6095,4687,1,1186374360
6095,5889,1,1186804020
6095,6368,1,1187832780
6095,4627,1,1188376020
6095,6349,1,1188383460
6095,3926,1,1188375360
6095,5449,1,1188375600
6095,5932,1,1188375900
6096,5933,1,1184107200
6096,5921,1,1184434380
6096,5792,1,1184106660
6096,5929,1,1187508720
6096,6024,1,1187508420
6096,6084,1,1187509020
6096,6351,1,1187508900
6096,4627,1,1187847840
6096,6349,1,1187872380
6096,6429,1,1189280580
6096,6452,1,1189338000
6096,3518,1,1189383360
6096,6334,1,1189545120
6096,5493,1,1189626780
6096,5131,1,1189796340
6096,5289,1,1189627080
6096,4350,1,1189639500
6096,5185,1,1189796220
6096,5209,1,1189917840
6096,4149,1,1190156880
6096,6306,1,1190156640
6096,6087,1,1194033180
6096,6686,1,1194033060
6096,6693,1,1194033300
6096,3087,1,1194032940
6096,3020,1,1194031680
6096,6335,1,1194032760
6096,5431,1,1194706140
6096,5736,1,1194032220
6096,6717,1,1194031440
6096,6332,1,1194030780
6096,6722,1,1194030600
6096,6726,-1,1194030180
6096,6733,1,1194029100
6096,5329,1,1193951820
6096,6737,1,1193951700
6096,2810,1,1193909640
6096,6614,1,1193950860
6096,6180,1,1194090180
6096,5414,1,1194258000
6096,5161,1,1194175440
6096,4522,1,1194175200
6096,5734,1,1194257880
6096,6770,1,1194387480
6096,1086,1,1194387300
6096,5002,-1,1194303060
6096,3984,1,1194387660
6096,6107,1,1194387120
6096,6776,1,1194404820
6096,4444,1,1194460740
6096,884,1,1194467940
6096,6782,1,1194460620
6096,6652,-1,1194705180
6096,3679,1,1194524760
6096,5640,-1,1194430560
6096,6789,1,1194706320
6096,6792,1,1194460560
6096,6794,1,1194472200
6096,6798,1,1194550080
6096,6026,1,1194482760
6096,5769,1,1194482760
6096,3410,1,1194551580
6096,6808,-1,1194550680
6096,6820,1,1194904320
6096,5237,1,1194879780
6096,3585,1,1194705960
6096,6830,1,1194714060
6096,5612,1,1194727740
6096,6123,1,1194880200
6096,6114,1,1194879840
6096,6850,1,1194896400
6096,6819,1,1194898740
6096,6161,1,1195122300
6096,5317,1,1194948720
6096,6855,-1,1194993840
6096,4836,1,1195122480
6096,6755,1,1195076280
6096,6861,1,1195122180
6096,6085,1,1195332780
6096,1820,1,1198773840
6096,6735,1,1198956660
6097,5933,1,1184337780
6099,6098,1,1183812660
6100,5921,1,1184336700
6101,5921,1,1184340180
6102,5921,1,1184344680
6103,5921,1,1184344800
6104,5921,1,1184344980
6104,6585,-1,1192031460
6105,5921,1,1184345460
6106,5921,1,1184345700
6107,5921,1,1184347500
6107,6686,1,1193725020
6107,6693,1,1193731020
6107,6717,1,1194199920
6107,5329,1,1194483720
6107,6026,1,1194866880
6107,3585,1,1194940500
6107,5317,1,1194939480
6107,4634,1,1196871780
6107,3644,1,1197424440
6107,6585,1,1197423540
6107,6537,1,1198889220
6107,5800,1,1199336340
6108,5921,1,1184353560
6109,5921,1,1184353920
6110,5921,1,1184407980
6111,5921,1,1184410080
6112,5921,1,1184423100
6113,5921,1,1184430060
6113,4068,1,1184616840
6113,2348,-1,1184454060
6114,5921,1,1184434800
6114,5929,1,1187269980
6114,6024,1,1187227320
6114,6429,1,1189258920
6114,5329,1,1194032160
6114,6026,1,1194572880
6114,6123,1,1194963900
6114,6819,1,1194976920
6114,6861,1,1195269480
6114,2431,1,1195959360
6115,5921,1,1184441040
6116,5921,1,1184442120
6116,6123,1,1194819300
6117,5921,1,1184454240
6118,5921,1,1184485380
6119,5921,1,1184485620
6120,5921,1,1184486160
6121,5921,1,1184494680
6121,6776,1,1194819120
6121,4444,1,1194819180
6121,6123,1,1194819240
6122,5921,1,1184517780
6122,5966,1,1188258960
6122,5925,1,1197511560
6123,5921,1,1184567880
6123,5742,1,1189259700
6123,6429,1,1189259820
6123,5127,1,1189481280
6123,5131,1,1189729080
6123,5185,1,1189729020
6123,6737,1,1193888460
6123,6412,1,1194245700
6123,4522,1,1194246060
6123,4444,1,1194983160
6123,4836,1,1195109460
6123,4537,1,1195435740
6123,2431,1,1195883100
6123,6986,1,1196932380
6123,7013,1,1197237960
6124,5921,1,1184613960
6125,5921,1,1184671980
6125,6146,1,1185028080
6125,5104,-1,1185108720
6125,6285,-1,1186096500
6125,5736,-1,1186099740
6125,6291,-1,1186494960
6125,6313,-1,1186614120
6125,3054,-1,1187179320
6126,5921,1,1184698860
6126,5141,1,1185889260
6126,6024,1,1187264460
6127,5921,1,1184699580
6128,5921,1,1184762460
6128,6565,1,1191415320
6128,6202,1,1191443400
6128,6151,-1,1193131620
6128,4581,1,1193947980
6128,6123,1,1195342560
6128,6085,1,1195839060
6128,6864,1,1195839720
6128,4537,1,1196019480
6128,3009,-1,1196020680
6128,4634,1,1196951520
6128,6038,1,1197132660
6128,6953,1,1196952060
6129,5921,1,1184765100
6130,5921,1,1184866680
6131,5921,1,1184868720
6131,4522,1,1194355440
6132,6133,1,1183844040
6134,6133,-1,1183844220
6136,5792,1,1184254380
6136,4068,1,1184254080
6137,4068,1,1184239980
6137,6139,1,1184238780
6138,4068,1,1184599800
6141,6140,1,1184209800
6142,6143,1,1193170200
6142,6653,1,1193008740
6142,6675,-1,1193344740
6142,6693,1,1193439540
6142,7068,1,1198511100
6142,7074,-1,1198587540
6142,4773,1,1198775340
6142,7079,-1,1198778580
6142,6537,1,1198845540
6142,7090,-1,1199203500
6142,5800,1,1199203320
6142,6307,1,1199381340
6142,6752,1,1199428800
6142,7112,-1,1199465340
6144,6143,1,1193178120
6144,6726,1,1193752380
6144,7109,1,1199494680
6145,6143,-1,1193198880
6146,6143,-1,1193214120
6146,5376,1,1184750040
6146,3453,1,1185007200
6146,5236,1,1184959560
6146,5286,1,1184959800
6146,6181,1,1185006480
6146,6186,1,1185258180
6146,767,1,1185006840
6146,6190,-1,1186936080
6146,6195,1,1185187200
6146,6203,1,1185258780
6146,5107,1,1185258660
6146,6227,1,1185291360
6146,6230,1,1185385320
6146,4407,-1,1185385560
6146,4788,1,1186935780
6146,5827,1,1190722020
6146,6029,1,1190354760
6146,1285,1,1186935360
6146,3392,1,1186935180
6146,5889,-1,1186933920
6146,2600,1,1186934820
6146,6351,1,1187535120
6146,5870,1,1187339400
6146,4627,1,1188064140
6146,6232,-1,1188063060
6146,6380,-1,1188064440
6146,3926,1,1188115140
6146,5966,1,1188403860
6146,6389,-1,1188404220
6146,6396,-1,1188802080
6146,5932,1,1188404460
6146,5207,1,1188471240
6146,5092,1,1188471360
6146,6403,1,1188801900
6146,4654,1,1188548460
6146,2680,1,1188801780
6146,6065,-1,1188802440
6146,5127,1,1189408800
6146,6456,1,1189664760
6146,6479,-1,1189664460
6146,6334,1,1189665000
6146,5493,1,1189666020
6146,5131,1,1190269680
6146,5289,-1,1189665360
6146,6497,-1,1189665720
6146,4350,-1,1189666260
6146,6502,-1,1190269320
6146,5185,1,1190269500
6146,4696,1,1190270460
6146,6510,1,1190270040
6146,6512,-1,1190270160
6146,6178,1,1190270280
6146,4149,1,1190270640
6146,6306,1,1190271180
6146,6526,-1,1190271360
6146,6149,-1,1190271480
6146,6405,-1,1190271720
6146,6042,-1,1191139800
6146,6537,1,1190720820
6146,3594,1,1190721300
6146,3153,1,1190721720
6146,6545,1,1190721540
6146,6546,1,1190721900
6146,3912,1,1190722200
6146,6420,1,1190722320
6146,142,1,1191139200
6146,4795,-1,1191139560
6146,6565,-1,1191139440
6146,6293,1,1191932520
6146,6202,1,1191325320
6146,2348,1,1191325500
6146,4366,1,1191426360
6146,6585,-1,1191426600
6146,4835,1,1191931200
6146,6595,1,1191931980
6146,4482,1,1191931620
6146,6598,1,1191931440
6146,6591,1,1191931800
6146,4463,1,1191932760
6146,4805,1,1191945060
6146,6570,-1,1191933420
6146,6608,1,1192351620
6146,6612,-1,1192351200
6146,6613,1,1192351380
6146,6050,1,1192351800
6146,6619,1,1192351980
6146,2956,1,1192891620
6146,6626,-1,1192352100
6146,5867,1,1192891140
6146,6151,1,1192891260
6146,5488,1,1192891440
6146,6637,1,1192891860
6146,6645,1,1193214540
6146,6647,1,1192891980
6146,6650,1,1193213760
6146,6653,-1,1193213940
6146,6043,1,1193214720
6146,6538,1,1193397180
6146,5431,1,1194859320
6146,6180,1,1194618900
6146,5414,1,1194802740
6146,5161,1,1194619260
6146,5734,1,1194802860
6146,6770,1,1194803760
6146,1086,1,1194803460
6146,3984,1,1194803160
6146,6107,1,1194803640
6146,6776,1,1194804000
6146,4444,1,1194804720
6146,884,1,1194857820
6146,6782,1,1194857580
6146,3679,1,1194858600
6146,6789,1,1194859200
6146,6798,1,1194858780
6146,6026,1,1194858420
6146,3410,1,1194858960
6146,6820,1,1195236540
6146,5237,1,1195235580
6146,3585,1,1194859440
6146,6830,1,1194961560
6146,5612,1,1194961680
6146,6123,1,1194962040
6146,6114,1,1195235520
6146,6850,1,1195236240
6146,6819,1,1195236360
6146,6161,1,1195326300
6146,5317,1,1195236900
6146,4836,1,1195237440
6146,6755,1,1195237200
6146,6861,1,1195326420
6146,6085,1,1195326540
6146,4477,1,1197886800
6146,4961,1,1197887520
6146,7021,1,1197889200
6146,6001,1,1197887760
6146,7027,1,1197889380
6146,7036,-1,1197889740
6146,6415,1,1197890460
6146,5072,-1,1197890640
6146,7048,1,1197890820
6146,6302,1,1198242840
6147,6143,1,1193215140
6147,6349,1,1187884140
6147,5932,1,1188633240
6147,5092,1,1188458700
6147,6502,1,1189792680
6147,6595,1,1191676860
6147,6591,1,1191677100
6147,6050,1,1192358220
6147,6619,1,1192357560
6147,2956,1,1192724160
6147,5867,1,1192470120
6147,6151,1,1192721640
6147,5488,1,1192723800
6147,6637,1,1192808460
6147,6645,1,1193213580
6147,6647,1,1192867440
6147,6650,1,1192954800
6147,5547,1,1193392200
6147,5706,1,1193214180
6147,6667,1,1193336640
6147,6146,1,1193423160
6147,6454,1,1193393100
6147,5019,1,1193422020
6147,6087,1,1193475300
6147,6538,1,1193422440
6147,4581,1,1193474400
6147,6686,1,1193490780
6147,6693,1,1193474880
6147,3087,1,1193683020
6147,6335,1,1193683500
6147,884,1,1195064520
6147,6794,1,1195064880
6147,5612,1,1195317960
6147,6123,1,1194889020
6147,1372,1,1195978080
6147,6585,1,1197353820
6148,6143,-1,1193226480
6148,6405,1,1190843160
6148,6537,1,1190589300
6148,3153,1,1190601960
6148,6293,-1,1191950820
6148,6151,1,1193061660
6148,6650,1,1193166600
6148,5019,-1,1193943480
6148,4581,-1,1193932920
6148,6096,-1,1193854140
6148,2810,1,1193944740
6148,6026,-1,1194966180
6148,5616,1,1195601580
6148,3009,1,1196099460
6148,6919,-1,1196536020
6148,4634,1,1196729460
6148,6953,-1,1197175320
6148,6518,1,1197240900
6148,6998,1,1197165360
6148,5199,-1,1197166020
6148,4664,-1,1197223140
6148,7070,1,1198884480
6148,5904,1,1198799580
6148,4773,1,1198799940
6148,7079,-1,1198784220
6148,6720,-1,1199129640
6148,5782,1,1199207820
6148,5800,1,1199199480
6148,6413,1,1199376300
6148,7109,1,1199501100
6148,7117,-1,1199572560
6149,6143,-1,1193227500
6149,6029,1,1190314680
6149,6363,-1,1190424120
6149,5209,1,1190400240
6149,6510,1,1190400720
6149,6405,1,1190810460
6149,6537,-1,1190460900
6149,2733,1,1190583060
6149,3153,-1,1190768820
6149,6544,-1,1190582700
6149,6546,1,1191166620
6149,4785,-1,1190737560
6149,142,-1,1190885400
6149,933,-1,1191160320
6149,6564,-1,1190911020
6149,6565,1,1190979900
6149,6293,-1,1191833220
6149,4870,1,1191200340
6149,6578,-1,1191255780
6149,6202,1,1191364440
6149,4366,1,1191368220
6149,6585,-1,1191402420
6149,6598,1,1191535380
6149,4463,1,1191846300
6149,4805,-1,1191928080
6149,6570,-1,1191888480
6149,6608,1,1192236660
6149,6611,-1,1192041540
6149,6613,1,1192536240
6149,6615,-1,1192040760
6149,6050,1,1192320120
6149,2956,1,1192733700
6149,5867,1,1192488480
6149,5619,-1,1192464180
6149,6631,-1,1192497660
6149,6643,-1,1192733940
6149,6647,1,1192924740
6149,6650,-1,1193158140
6149,6146,1,1193414640
6149,6733,1,1193919480
6150,6143,1,1193245500
6150,6429,1,1189184400
6150,3045,1,1189179720
6150,5127,1,1189438980
6150,6537,1,1190449080
6150,3153,1,1190565480
6150,6544,-1,1190568720
6150,6546,1,1191070380
6150,6293,1,1191782400
6150,4366,1,1191350700
6150,6585,1,1191602760
6150,4835,1,1191515160
6150,6607,1,1191869580
6150,6608,1,1192114860
6150,6619,1,1192356000
6150,2956,1,1192721460
6150,5867,1,1192458180
6150,6151,1,1192720200
6150,6643,-1,1192730040
6150,6647,1,1192878060
6150,6146,1,1193489880
6151,6143,1,1193312700
6151,4805,1,1192280340
6151,6608,1,1192715700
6151,6613,1,1192280700
6151,6050,1,1192295460
6151,6619,1,1192370520
6151,2956,1,1192728240
6151,5867,1,1192727700
6151,6637,1,1193153700
6151,6645,1,1193212020
6151,6647,1,1192872780
6151,6650,1,1193311620
6151,5547,1,1193390700
6151,6653,1,1193316780
6151,6602,-1,1192959660
6151,5706,1,1193313720
6151,1711,1,1193312040
6151,6667,1,1193312460
6151,6146,1,1193402700
6151,6454,1,1193390400
6151,6206,-1,1193391120
6151,5019,1,1193390100
6151,6087,1,1193480460
6151,6538,1,1193398560
6151,4581,1,1193480820
6151,6693,1,1193478840
6151,3087,1,1193759160
6151,6335,1,1193759700
6151,5431,1,1194642840
6151,6705,1,1195488420
6151,5736,-1,1193759460
6151,6717,1,1194274620
6151,6332,1,1194033900
6151,6722,1,1193759340
6151,6726,-1,1194279120
6151,6056,1,1193844720
6151,6733,1,1193912340
6151,6096,-1,1193849040
6151,5329,1,1193934120
6151,6737,1,1193934060
6151,6412,-1,1194282900
6151,6614,1,1194027540
6151,6180,1,1194109920
6151,5414,1,1194278640
6151,6756,1,1194192120
6151,5161,1,1194274740
6151,4522,1,1194192240
6151,5734,1,1194274860
6151,6770,1,1194545280
6151,1086,1,1194364020
6151,3984,1,1194363540
6151,6776,1,1194450540
6151,4444,1,1194450480
6151,6782,1,1194463140
6151,3679,1,1194541440
6151,6789,1,1194624660
6151,6792,-1,1194463020
6151,6794,1,1194545340
6151,6798,1,1194713580
6151,6026,1,1194536460
6151,6809,1,1196778300
6151,6820,1,1194970620
6151,5237,1,1194883620
6151,3585,1,1194712860
6151,6827,-1,1194713340
6151,6830,1,1194715140
6151,5612,1,1194776940
6151,4607,1,1195577760
6151,6123,1,1194883680
6151,6833,1,1194804600
6151,6850,1,1194883440
6151,6161,1,1195389600
6151,5317,1,1194967260
6151,4836,1,1195142760
6151,6755,1,1195379640
6151,6861,1,1195142460
6151,6787,1,1195229460
6151,6380,1,1195389660
6151,6085,1,1195303800
6151,6864,1,1195488360
6151,5616,1,1195389360
6151,4537,1,1195488060
6151,4447,1,1195577940
6151,6876,1,1195746120
6151,2431,1,1195844760
6151,3009,1,1195926660
6151,6883,-1,1195844940
6151,1372,1,1195902300
6151,6884,1,1195902360
6151,6886,-1,1195902420
6151,6888,-1,1195902480
6151,6889,1,1196091480
6151,2030,-1,1196183040
6151,5330,1,1197196260
6151,6911,-1,1196452740
6151,6173,1,1196501280
6151,6913,1,1196695380
6151,5907,-1,1196590380
6151,6916,1,1196590200
6151,6920,1,1196590260
6151,5139,1,1198754040
6151,6777,1,1196613840
6151,5868,1,1196875980
6151,4634,1,1196695440
6151,5146,1,1196778720
6151,6946,1,1196799000
6151,6038,1,1196778360
6151,6951,-1,1196770860
6151,5925,1,1197054240
6151,4477,1,1197471780
6151,3644,1,1197019380
6151,6986,1,1196952360
6151,6990,1,1196952600
6151,6991,1,1196956200
6151,4048,-1,1196965800
6151,6993,1,1196977680
6151,6996,-1,1197195240
6151,4970,1,1197113640
6151,6998,1,1197195120
6151,5199,-1,1197196080
6151,7004,-1,1197129000
6151,7005,1,1197195720
6151,4664,1,1197211080
6151,4961,1,1197385560
6151,6585,1,1197385320
6151,7021,1,1197473040
6151,6001,1,1197472920
6151,7027,1,1197542280
6151,7029,1,1197906660
6151,7036,1,1197717780
6151,6415,1,1197804180
6151,5072,-1,1197804420
6151,7048,1,1197906600
6151,7053,1,1198002000
6151,6302,1,1198056300
6151,7062,1,1198228080
6151,7063,1,1198242660
6151,1820,1,1198227900
6151,7060,-1,1198241400
6151,6926,1,1198326720
6151,7070,-1,1198442220
6151,7073,-1,1198489980
6151,7074,-1,1198582620
6151,5904,1,1198674360
6151,4773,1,1198773660
6151,7079,-1,1198780260
6151,7080,1,1198786740
6151,6537,1,1198834800
6151,3981,1,1199268060
6151,6735,1,1198947480
6151,7090,-1,1199043060
6151,5782,1,1199206740
6151,5800,1,1199196780
6151,5890,1,1199285280
6151,6413,1,1199352180
6151,7089,-1,1199352120
6151,6752,1,1199444160
6151,7112,-1,1199464920
6151,7115,-1,1199478960
6151,7116,1,1199479140
6151,7102,1,1199567160
6152,6143,-1,1193319780
6152,5827,1,1190661900
6152,6029,1,1190532180
6152,6429,1,1189550700
6152,5633,1,1189552860
6152,5127,1,1189806660
6152,3518,1,1189550880
6152,6456,1,1189468380
6152,6218,1,1189853160
6152,6479,1,1189852860
6152,6334,1,1189465980
6152,5493,1,1189807320
6152,5131,1,1189852380
6152,4350,1,1189851480
6152,5185,1,1189807080
6152,4696,1,1190184360
6152,5209,1,1190130960
6152,6510,1,1190130540
6152,6512,1,1190532660
6152,6178,1,1190533080
6152,4149,1,1190184120
6152,6306,1,1190131620
6152,3594,1,1190662260
6152,2733,1,1191078420
6152,3153,1,1190636940
6152,6545,1,1190635860
6152,6546,1,1190795700
6152,3912,1,1190740920
6152,6420,1,1190741340
6152,142,1,1190851500
6152,6585,1,1191537720
6152,4835,1,1191929940
6152,6595,1,1191714120
6152,4482,1,1191543000
6152,6598,1,1191537480
6152,6591,1,1191708960
6152,4463,1,1191880860
6152,6607,-1,1191880620
6152,6570,-1,1191930240
6152,6608,1,1192185840
6152,6613,1,1192127040
6152,6050,1,1192377960
6152,6619,1,1192304460
6152,2956,1,1192742100
6152,5867,1,1192439640
6152,6151,1,1192752960
6152,5488,1,1192895520
6152,6637,1,1192746420
6152,6645,1,1193699460
6152,6647,1,1192908780
6152,6650,1,1192967160
